index,blockTime,tickCumulative,secondsPerLiquidityCumulativeX128,initialized
1027,1709121059,-22641693293002,250953748137595822902125706343,true
1028,1709121155,-22641717543946,250953763819932263361142968139,true
1029,1709126879,-22643163758338,250954698879242525730047202756,true
1030,1709127371,-22643288045902,250954779251216783082510669463,true
1031,1709127443,-22643306230798,250954791012969113426773615810,true
1032,1709127851,-22643409258550,250954857662898985377596978445,true
1033,1709128091,-22643469851830,250954896854911632070337152142,true
1034,1709129255,-22643763772306,250955087003240972635921451424,true
1035,1709130191,-22644000072994,250955239852090294737608128843,true
1036,1709130467,-22644069767410,250955284938807561057282756507,true
1037,1709132699,-22644633512578,250955649553129801729434093275,true
1038,1709133755,-22644900294082,250955822058830646778623973036,true
1039,1709133911,-22644939696562,250955847542627362524527023455,true
1040,1709137271,-22645788177202,250956396424402778590131186332,true
1041,1709137487,-22645842716554,250956431709659769622920025374,true
1042,1709137763,-22645912419802,250956476796377035942594653038,true
1043,1709138807,-22646176000570,250956647281632049056014408621,true
1044,1709139311,-22646303212186,250956729584858607110768773385,true
1045,1709139383,-22646321382466,250956741342462401118590825494,true
1046,1709139863,-22646442510466,250956819726487694504071172888,true
1047,1709140223,-22646533347826,250956878514506664543181433434,true
1048,1709141099,-22646754327586,250957021565352824971683067429,true
1049,1709141147,-22646766439474,250957029403755354310231102168,true
1050,1709141195,-22646778554770,250957037242157883648779136907,true
1051,1709141207,-22646781584506,250957039201758515983416145591,true
1052,1709141435,-22646839141966,250957076434170530341519310603,true
1053,1709141471,-22646848233622,250957082315046695513650783776,true
1054,1709141483,-22646851265230,250957084275338750571027941500,true
1055,1709144627,-22647645936382,250967249832755400775644414236,true
1056,1709144819,-22647694523326,250967870629715208953076489144,true
1057,1709146211,-22648046821822,250972371407673818239459032233,true
1058,1709153435,-22649873005678,250995728909829632831745736764,true
1059,1709153579,-22649909384398,250995752433334293520271629458,true
1060,1709153987,-22650012441934,250995819083264165471094992093,true
1061,1709154335,-22650100327246,250995875931733762135032566105,true
1062,1709154767,-22650209408110,250995946502247744200610244189,true
1063,1709155475,-22650388150498,250996062118685051944193756596,true
1064,1709157095,-22650797215078,250996326758112484690110049412,true
1065,1709160287,-22651603089742,250996848011880685703554359587,true
1066,1709160851,-22651745480002,250996940113110405431493767775,true
1067,1709163035,-22652296953106,250997296886264425874136473645,true
1068,1709163275,-22652357537026,250997336078277072566876647342,true
1069,1709163287,-22652360565718,250997338037877704901513656026,true
1070,1709164103,-22652566489030,250997471290720703656830246597,true
1071,1709165867,-22653011710282,250997759352013656848470523272,true
1072,1709166527,-22653178249402,250997867130048435253506000939,true
1073,1709167727,-22653480995002,250998063090111668717206869426,true
1074,1709167931,-22653532470730,250998096403322418406036017068,true
1075,1709169683,-22653974631730,250998382505014739263039285059,true
1076,1709169743,-22653989770510,250998392303017900936224328483,true
1077,1709169935,-22654038206350,250998423656628018290416467440,true
1078,1709170151,-22654092705526,250998458929439400313882623767,true
1079,1709173079,-22654831589254,250998937071993689965312742875,true
1080,1709173235,-22654870961470,250998962546801910315593855778,true
1081,1709173619,-22654967891134,250999025254022145023978133693,true
1082,1709177099,-22655846420614,250999593538205522068710652305,true
1083,1709177255,-22655885808742,250999619022002237814613702724,true
1084,1709178215,-22656128227942,250999775845366642404786320689,true
1085,1709179823,-22656534280102,251000038475214277714342395831,true
1086,1709180831,-22656788771878,251000203050792389678549343541,true
1087,1709181395,-22656931188082,251000295167231485645333937061,true
1088,1709182583,-22657231212730,251000489199730858000901485113,true
1089,1709183387,-22657434217906,251000620514654675655679522684,true
1090,1709183519,-22657467541702,251000642066218476031944718217,true
1091,1709183627,-22657494801010,251000659699316130885252605471,true
1092,1709183675,-22657506913618,251000667536248421931167222028,true
1093,1709183927,-22657570493974,251000708680142949922218958955,true
1094,1709184011,-22657591690618,251000722394774459252569537930,true
1095,1709184647,-22657752205570,251000826234127315610938207318,true
1096,1709185103,-22657867262578,251000900684984080547127064615,true
1097,1709185223,-22657897534618,251000920277314808161913606009,true
1098,1709185331,-22657924774702,251000937910419251452344678976,true
1099,1709185367,-22657933853038,251000943788120732549155036631,true
1100,1709185439,-22657952004958,251000955543524577574065905940,true
1101,1709185463,-22657958053870,251000959461992525915702862376,true
1102,1709185667,-22658009456770,251000992768970086819616992085,true
1103,1709185799,-22658042723674,251001014320543802698620252485,true
1104,1709185943,-22658079021754,251001037831351492748441991103,true
1105,1709186051,-22658106250714,251001055464457260285808295066,true
1106,1709186351,-22658181900214,251001104445302936092561275531,true
1107,1709187431,-22658454186574,251001280776360611466224315168,true
1108,1709187575,-22658490498334,251001304287166535853465745791,true
1109,1709188199,-22658647873006,251001406167325541531511945158,true
1110,1709188343,-22658684198446,251001429678122414669255794830,true
1111,1709190227,-22659159535414,251001737277714838221404494716,true
1112,1709190827,-22659310948414,251001835239368476295337201686,true
1113,1709191235,-22659413925574,251001901853292950185611442425,true
1114,1709192447,-22659719886490,251002099735833299094955510505,true
1115,1709192531,-22659741095146,251002113455302951685753215922,true
1116,1709195267,-22660431899578,251002560318028778928878478104,true
1117,1709195939,-22660601598394,251002670073785999655260121447,true
1118,1709196611,-22660771287130,251002779829543220381641764790,true
1119,1709196959,-22660859144254,251002836647302330464522734832,true
1120,1709197223,-22660925784718,251002879750429931217053125898,true
1121,1709197511,-22660998472174,251002926772023677492540825243,true
1122,1709197919,-22661101421182,251002993385948151382815065982,true
1123,1709198447,-22661234627662,251003079592203352887875848115,true
1124,1709198519,-22661252798806,251003091347601789456747772951,true
1125,1709198831,-22661331522334,251003142287661681255192780575,true
1126,1709199071,-22661392088494,251003181472323136484765863363,true
1127,1709199383,-22661470848838,251003232412383028283210870987,true
1128,1709202323,-22662212851918,251003712424485854845481135141,true
1129,1709202683,-22662303684958,251003771201478037689840759323,true
1130,1709202923,-22662364232878,251003810386139492919413842111,true
1131,1709205707,-22663066435630,251004264928387364406081500828,true
1132,1709206211,-22663193514190,251004347216208099761426508009,true
1133,1709206331,-22663223764390,251004366808547841469611290190,true
1134,1709206535,-22663275178306,251004400115525402373525419899,true
1135,1709206835,-22663350769006,251004449096374756643987375353,true
1136,1709207063,-22663408238686,251004486321820265889538461498,true
1137,1709207147,-22663429415674,251004500036458085085267809025,true
1138,1709207471,-22663511119402,251004552935771414956561027927,true
1139,1709207771,-22663586788102,251004601916617090763314008392,true
1140,1709208479,-22663765405174,251004717511368383690554602616,true
1141,1709208647,-22663807797286,251004744940631402351255760567,true
1142,1709208695,-22663819911958,251004752777563693397170377124,true
1143,1709209115,-22663925937178,251004821350721240048923272003,true
1144,1709210003,-22664150061274,251004966333968624398343678319,true
1145,1709212943,-22664892140794,251005446346071450960613942473,true
1146,1709213603,-22665058765714,251005554103890452841939920140,true
1147,1709215367,-22665504052234,251005842111152148779302078632,true
1148,1709216579,-22665810013150,251006039993692497688646146712,true
1149,1709216807,-22665867558754,251006077219120880156740575360,true
1150,1709217479,-22666037129218,251006186936172954799545207166,true
1151,1709217671,-22666085587714,251006218283902118983203673396,true
1152,1709219087,-22666443038506,251006449473404704837684861845,true
1153,1709221523,-22667058121198,251006847338024629970818318963,true
1154,1709221643,-22667088414718,251006866930355357585604860357,true
1155,1709222123,-22667209557118,251006945299678268044751025933,true
1156,1709223143,-22667467030618,251007111834489452770436627782,true
1157,1709223527,-22667563941466,251007174529947781137753560243,true
1158,1709223635,-22667591204770,251007192163045435991061447497,true
1159,1709223851,-22667645716258,251007227429240745697677222006,true
1160,1709223899,-22667657827522,251007235266173036743591838563,true
1161,1709223911,-22667660854438,251007237225406109505070492702,true
1162,1709223959,-22667672956774,251007245062341417634150969576,true
1163,1709224187,-22667730421666,251007282287786926879702055721,true
1164,1709224211,-22667736468034,251007286206254875221339012157,true
1165,1709224223,-22667739490786,251007288165488849392157490375,true
1166,1709224247,-22667745533410,251007292083924477823523093883,true
1167,1709224295,-22667757615058,251007299921109729714383213048,true
1168,1709224319,-22667763654226,251007303839767310031486382764,true
1169,1709224355,-22667772715462,251007309717656248949631472137,true
1170,1709224415,-22667787814162,251007319514293196972706914416,true
1171,1709224499,-22667808955618,251007333229584924205012533606,true
1172,1709224535,-22667818018906,251007339107473863123157622979,true
1173,1709224583,-22667830105882,251007346944345119985888829996,true
1174,1709224631,-22667842190794,251007354781216376848620037013,true
1175,1709224691,-22667857292854,251007364577697941712195185969,true
1176,1709224799,-22667884462306,251007382333529106609690266191,true
1177,1709224811,-22667887485130,251007384292763080780508744409,true
1178,1709224823,-22667890507678,251007386251980080075067618020,true
1179,1709224883,-22667905626538,251007396048149950929160009110,true
1180,1709224907,-22667911675834,251007399966617899270796965546,true
1181,1709224931,-22667917723018,251007403885085847612433921982,true
1182,1709224967,-22667926791742,251007409762787770124889356636,true
1183,1709225051,-22667947946722,251007423477306765186801471919,true
1184,1709225063,-22667950969534,251007425436540739357619950137,true
1185,1709225075,-22667953992742,251007427395774713528438428355,true
1186,1709225255,-22667999328802,251007456784029702946821532533,true
1187,1709225327,-22668017466754,251007468539433547971732401842,true
1188,1709225915,-22668165622174,251007564541898282341837834533,true
1189,1709226215,-22668241226074,251007613522747636612299789987,true
1190,1709226335,-22668271476154,251007633115087378320484572168,true
1191,1709226911,-22668416713978,251007727158311075869450294661,true
1192,1709227007,-22668440912986,251007742832182869235998120406,true
1193,1709227103,-22668465106906,251007758506054662602545946151,true
1194,1709227115,-22668468130414,251007760465288636773364424369,true
1195,1709227247,-22668501382798,251007782016862352652367684769,true
1196,1709227391,-22668537650350,251007805527466344187074168112,true
1197,1709227571,-22668582997750,251007834915975956749351341384,true
1198,1709227691,-22668613225270,251007854508315698457536123565,true
1199,1709228027,-22668697846534,251007909366391678705184584699,true
1200,1709228075,-22668709932790,251007917203262935567915791716,true
1201,1709228099,-22668715974646,251007921121855561513345851298,true
1202,1709228339,-22668776378806,251007960308403353605647620414,true
1203,1709228519,-22668821692186,251007989697848048196373067283,true
1204,1709228531,-22668824713702,251007991657065862412055869037,true
1205,1709228807,-22668894227890,251008036719056846186909962111,true
1206,1709229143,-22668978827650,251008091577155644226028411234,true
1207,1709229803,-22669145041390,251008199334090605426766459890,true
1208,1709229959,-22669184327806,251008224803911596256031816845,true
1209,1709230355,-22669283981206,251008289461715453208329735887,true
1210,1709230823,-22669401774466,251008365875483647788318185665,true
1211,1709231651,-22669610224294,251008501066929242905655241266,true
1212,1709231831,-22669655549554,251008530455196456140897267581,true
1213,1709231999,-22669697862034,251008557884234446264721498148,true
1214,1709232251,-22669761343102,251008599028147903851909540730,true
1215,1709232515,-22669827859222,251008642131295335609916061530,true
1216,1709232587,-22669846003294,251008653886699180634826930839,true
1217,1709234219,-22670257337470,251008920342519667866139968513,true
1218,1709234687,-22670375273938,251008996752644660528060619022,true
1219,1709234723,-22670384344462,251009002630346583040516053676,true
1220,1709235083,-22670475044662,251009061407365808165070400221,true
1221,1709238479,-22671330517438,251009615870580498506699735970,true
1222,1709240867,-22671931951954,251010005754763358123915584744,true
1223,1709241059,-22671980321938,251010037102506944857011236235,true
1224,1709241827,-22672173840274,251010162493481291789393842199,true
1225,1709242139,-22672252473634,251010213433564620230674275872,true
1226,1709242703,-22672394650138,251010305517561406259142752127,true
1227,1709242847,-22672430961610,251010329028367330646384182750,true
1228,1709243723,-22672651848514,251010472052436704002102885708,true
1229,1709244119,-22672751674174,251010536707157851639112666908,true
1230,1709244431,-22672830307534,251010587647241180080393100581,true
1231,1709245151,-22673011810894,251010705201279630329501793672,true
1232,1709245211,-22673026939114,251010714997448765490852389765,true
1233,1709245703,-22673151026434,251010795326035673813927277727,true
1234,1709245775,-22673169189226,251010807081434110382799202563,true
1235,1709245943,-22673211576466,251010834510697129043500360514,true
1236,1709246219,-22673281201606,251010879573057802557509405720,true
1237,1709246267,-22673293312534,251010887409990093603424022277,true
1238,1709246519,-22673356911034,251010928553884621594475759204,true
1239,1709246975,-22673472020938,251011003004741386530664616501,true
1240,1709247755,-22673668886698,251011130354891116026777135562,true
1241,1709247923,-22673711280154,251011157784154134687478293513,true
1242,1709248427,-22673838440866,251011240071943190669581767368,true
1243,1709248931,-22673965578898,251011322359732246651685241223,true
1244,1709249123,-22674014004754,251011353707473479168007148720,true
1245,1709249507,-22674110839186,251011416402955944200650963715,true
1246,1709250683,-22674407337010,251011608407870993363122647138,true
1247,1709251091,-22674510221962,251011675021821112460306700570,true
1248,1709252231,-22674797750482,251011861149034680525968026337,true
1249,1709255507,-22675623839746,251012396019869460335710573016,true
1250,1709255663,-22675663170934,251012421489909211755222122857,true
1251,1709255819,-22675702495258,251012446959950875975862339693,true
1252,1709255903,-22675723666450,251012460674588695171591687220,true
1253,1709256347,-22675835602846,251012533166245739491875381293,true
1254,1709256647,-22675911224746,251012582147095093762337336747,true
1255,1709257115,-22676029237966,251012658557214348020871986272,true
1256,1709257283,-22676071612438,251012685986487926472653655332,true
1257,1709257559,-22676141216326,251012731048865948214866397359,true
1258,1709258507,-22676380252630,251012885828338283764205815629,true
1259,1709258975,-22676498278954,251012962238457538022740465154,true
1260,1709259311,-22676583031594,251013017097004694926303803275,true
1261,1709260115,-22676785873558,251013148365620569945373630615,true
1262,1709260571,-22676900898646,251013222816477334881562487912,true
1263,1709262983,-22677509414890,251013616622324959938771969932,true
1264,1709263571,-22677657777286,251013712624745525251226022762,true
1265,1709265551,-22678157434246,251014035898202530895203955764,true
1266,1709267519,-22678653996070,251014357212426463777703234626,true
1267,1709269511,-22679156635438,251014682445116542183159821767,true
1268,1709270303,-22679356510102,251014811754499344440750994967,true
1269,1709274347,-22680376952842,251015472016044865059057439946,true
1270,1709274959,-22680531383698,251015571936931575894468801055,true
1271,1709275331,-22680625270546,251015632673156831500307079376,true
1272,1709275451,-22680655552426,251015652265487559115093620770,true
1273,1709275511,-22680670691386,251015662061652922922486891467,true
1274,1709275535,-22680676746178,251015665980119068445444199745,true
1275,1709275703,-22680719121826,251015693409392646897225868805,true
1276,1709277335,-22681130842786,251015959865090542458322831764,true
1277,1709278127,-22681330673890,251016089174473344715914004964,true
1278,1709278535,-22681433635138,251016155788397818606188245703,true
1279,1709279171,-22681594168534,251016259627750674964556915091,true
1280,1709282243,-22682369704150,251016761191417301903092374779,true
1281,1709282519,-22682439367378,251016806253777975417101419985,true
1282,1709285495,-22683190384786,251017292143580020263807646557,true
1283,1708494443,-22482727137946,250381349707551548876125402038,true
1284,1708495631,-22483031629474,250381522124004405939295183444,true
1285,1708497323,-22483465395670,250381767323794471178690931227,true
1286,1708498895,-22483868456470,250381995133528503422384852926,true
1287,1708499003,-22483896150802,250382010784578933118516496401,true
1288,1708499291,-22483970012722,250382052520713412308200879002,true
1289,1708500311,-22484231644762,250382200336189692771666400715,true
1290,1708502819,-22484874886570,250382563788360782381834565869,true
1291,1708504127,-22485210315322,250382753339971542034984470183,true
1292,1708507091,-22485970335310,250383182874355557028819574456,true
1293,1708507559,-22486090352506,250383250695574085712056696183,true
1294,1708507667,-22486118051806,250383266346624515408188339658,true
1295,1708508459,-22486321206142,250383381120994333179820391811,true
1296,1708508495,-22486330441366,250383386338011143078530939636,true
1297,1708509443,-22486573659298,250383523719453803744575365699,true
1298,1708511231,-22487032458310,250383782831288695380532574349,true
1299,1708512227,-22487288000038,250383927168753769244857730845,true
1300,1708512803,-22487435767078,250384010641022727624226496047,true
1301,1708513487,-22487611223338,250384109764342115699726904725,true
1302,1708515419,-22488106752358,250384389744244246930526304676,true
1303,1708517243,-22488574633894,250384654073095948465194061151,true
1304,1708517675,-22488685462198,250384716677297667249720635053,true
1305,1708518371,-22488863991766,250384817539622658624791226339,true
1306,1708519391,-22489125603406,250384965355098939088256748052,true
1307,1708522463,-22489913433166,250385410540533383778223495800,true
1308,1708523603,-22490205830626,250385575746065697237390843597,true
1309,1708525103,-22490590618126,250385793121766109683663669646,true
1310,1708525607,-22490719927894,250385866160001448265611339198,true
1311,1708525763,-22490759958742,250385888767074291160023713107,true
1312,1708528559,-22491477524182,250386293955379859959876260862,true
1313,1708529015,-22491594536518,250386360037592785343543199980,true
1314,1708537031,-22493651153542,250387521693335789456425182386,true
1315,1708537847,-22493860536694,250387639945716813827197599756,true
1316,1708538243,-22493962162570,250387697332901722713013625832,true
1317,1708540127,-22494445726966,250387970356781440745532295349,true
1318,1708542335,-22495012566934,250388290333812447866445895293,true
1319,1708543103,-22495209696406,250388401630171059038937582230,true
1320,1708549595,-22496875848730,250389342432202444106406373370,true
1321,1708550855,-22497199188670,250389525027790790561275547251,true
1322,1708550999,-22497236136334,250389545895858030156117738551,true
1323,1708551623,-22497396214798,250389636324149401733767234187,true
1324,1708554383,-22498104146518,250390036295438160634909234117,true
1325,1708555211,-22498316497054,250390156286824788305251834096,true
1326,1708556063,-22498534960930,250390279756222622574734799291,true
1327,1708557407,-22498879600162,250390474524850192126595251431,true
1328,1708558703,-22499211893266,250390662337455348480174973137,true
1329,1708564535,-22500707043106,250391507494178552071283720816,true
1330,1708565987,-22501079245882,250391717913856551319275816431,true
1331,1708566707,-22501263830842,250391822254192749293486772934,true
1332,1708567883,-22501565359594,250391992676741872651364668556,true
1333,1708570571,-22502254487530,250392382213997011755085572836,true
1334,1708579391,-22504515944350,250393660383115436939169790004,true
1335,1708583231,-22505500528030,250394216864908492801628224689,true
1336,1708583615,-22505598974878,250394272513087798387874068157,true
1337,1708584083,-22505718944338,250394340334306327071111189884,true
1338,1708584515,-22505829672418,250394403031198275094082019486,true
1339,1708584743,-22505888103346,250394436121224580995094401776,true
1340,1708589687,-22507154978626,250395153652321319480205007226,true
1341,1708595027,-22508523161386,250395928655569010319705539811,true
1342,1708598423,-22509393175834,250396421542795060044321512954,true
1343,1708598855,-22509503864170,250396484239687008067292342556,true
1344,1708605467,-22511198248678,250397443850449879196651428971,true
1345,1708605647,-22511244377098,250397469974154857539555941305,true
1346,1708607759,-22511785678474,250397776492293270096302219361,true
1347,1708607867,-22511813363842,250397792143343699792433862836,true
1348,1708609499,-22512231772738,250398028648105748533978697577,true
1349,1708609571,-22512250236562,250398039082139368331399793227,true
1350,1708611215,-22512671850226,250398277325907020372514810576,true
1351,1708612559,-22513016466610,250398472094534589924375262716,true
1352,1708615943,-22513884026074,250398962494114720403166758282,true
1353,1708615967,-22513890178498,250398965972125927002307123498,true
1354,1708627283,-22516790537194,250400608282378898826237465584,true
1355,1708627775,-22516916620558,250400679687172506296843132631,true
1356,1708628987,-22517227167682,250400855586786027139066849015,true
1357,1708631399,-22517845167910,250401205644432736933987314295,true
1358,1708637807,-22519486987222,250402135648329965941387953397,true
1359,1708640915,-22520283437086,250402586717635925328872533036,true
1360,1708655531,-22524029985598,250404704826460744205354950058,true
1361,1708656791,-22524353020618,250404887422049090660224123939,true
1362,1708657331,-22524491485798,250404965677301239140882341316,true
1363,1708659755,-22525113135142,250405316956433105654059228211,true
1364,1708660607,-22525331678254,250405440425830939923542193406,true
1365,1708660643,-22525340913550,250405445642847749822252741231,true
1366,1708660679,-22525350151834,250405450859864559720963289056,true
1367,1708662035,-22525698232966,250405647367497732572393923804,true
1368,1708662803,-22525895353990,250405758663856343744885610741,true
1369,1708663835,-22526160207502,250405908218338227507921315062,true
1370,1708665539,-22526597470942,250406155157133896046887245453,true
1371,1708665671,-22526631343330,250406174286195532342159254145,true
1372,1708666367,-22526809998178,250406275148520523717229845431,true
1373,1708667759,-22527167394178,250406476873170506467371028004,true
1374,1708669919,-22527721900738,250406789894179100390003897514,true
1375,1708677119,-22529570083138,250407833297541080132113462549,true
1376,1708677443,-22529653263982,250407880250692369220508392975,true
1377,1708680611,-22530466708174,250408339348171640307036601590,true
1378,1708683923,-22531317027742,250408819313718150988407001506,true
1379,1708688219,-22532419853902,250409441877724132234532375310,true
1380,1708692755,-22533584331286,250410099221842179472061401282,true
1381,1708696403,-22534520699926,250410627879545582541396914233,true
1382,1708698035,-22534939534774,250410864384307631282941748974,true
1383,1708698047,-22534942613794,250410866123313234582511931582,true
1384,1708698059,-22534945692142,250410867862318837882082114190,true
1385,1708698107,-22534958003758,250410874818341251080362844623,true
1386,1708698119,-22534961080858,250410876557346854379933027231,true
1387,1708698143,-22534967234146,250410880035358060979073392447,true
1388,1708698155,-22534970309794,250410881776938392868600359935,true
1389,1708698179,-22534976459410,250410885260099056647654294912,true
1390,1708698203,-22534982607994,250410888743401007529100344192,true
1391,1708698215,-22534985681854,250410890485051982969823368832,true
1392,1708698227,-22534988755798,250410892226702958410546393472,true
1393,1708698239,-22534991829106,250410893968353933851269418112,true
1394,1708698263,-22534997974186,250410897451655884732715467392,true
1395,1708698275,-22535001044290,250410899193306860173438492032,true
1396,1708698287,-22535004113854,250410900940376076959858391802,true
1397,1708698311,-22535010251662,250410904434514510532698191343,true
1398,1708698323,-22535013319894,250410906181583727319118091113,true
1399,1708698335,-22535016386242,250410907928652944105537990883,true
1400,1708698347,-22535019452626,250410909675722160891957890653,true
1401,1708698359,-22535022517618,250410911422924331656911705674,true
1402,1708698371,-22535025582094,250410913170126502421865520695,true
1403,1708698419,-22535037844510,250410920158403369567545119777,true
1404,1708698443,-22535043976678,250410923652541803140384919318,true
1405,1708698467,-22535050105774,250410927146946144670292549361,true
1406,1708698491,-22535056232686,250410929842384072240428801460,true
1407,1708698503,-22535059294954,250410931190103036025496927509,true
1408,1708698515,-22535062356406,250410932537821999810565053558,true
1409,1708698539,-22535068473022,250410936166136162810835695070,true
1410,1708698551,-22535071530574,250410937980293244310971015826,true
1411,1708698563,-22535074584526,250410939794596643797802330792,true
1412,1708698611,-22535086793326,250410947051810241745127590656,true
1413,1708698623,-22535089844806,250410948866113641231958905622,true
1414,1708698635,-22535092894726,250410950680417040718790220588,true
1415,1708698647,-22535095945018,250410952494720440205621535554,true
1416,1708698659,-22535098994614,250410954309023839692452850520,true
1417,1708698671,-22535102044642,250410956123327239179284165486,true
1418,1708698683,-22535105095918,250410957937630638666115480452,true
1419,1708698707,-22535111202118,250410961566237437639778110384,true
1420,1708698743,-22535120361490,250410967009147636100272055282,true
1421,1708698755,-22535123415766,250410968823451035587103370248,true
1422,1708698791,-22535132575930,250410974266361234047597315146,true
1423,1708698815,-22535138679898,250410977894968033021259945078,true
1424,1708698827,-22535141730166,250410979709271432508091260044,true
1425,1708698839,-22535144778814,250410981523574831994922575010,true
1426,1708698851,-22535147827150,250410983337878231481753889976,true
1427,1708698863,-22535150874382,250410985152181630968585204942,true
1428,1708698875,-22535153920846,250410986966485030455416519908,true
1429,1708698887,-22535156967406,250410988780788429942247834874,true
1430,1708698899,-22535160010798,250410990602686439560655765825,true
1431,1708698911,-22535163054010,250410992424584449179063696776,true
1432,1708698923,-22535166092950,250410994251339302161160665555,true
1433,1708698935,-22535169134194,250410996073107727524784548332,true
1434,1708698947,-22535172174838,250410997894876152888408431109,true
1435,1708698959,-22535175216094,250410999716644578252032313886,true
1436,1708698995,-22535184337018,250411005196909137198323220225,true
1437,1708699031,-22535193461362,250411010662214413289194868556,true
1438,1708699043,-22535196501838,250411012488969266271291837335,true
1439,1708699055,-22535199541450,250411014315724119253388806114,true
1440,0,0,0,false
1441,0,0,0,false
1442,0,0,0,false
1443,0,0,0,false
1444,0,0,0,false
1445,0,0,0,false
1446,0,0,0,false
1447,0,0,0,false
1448,0,0,0,false
1449,0,0,0,false
1450,0,0,0,false
1451,0,0,0,false
1452,0,0,0,false
1453,0,0,0,false
1454,0,0,0,false
1455,0,0,0,false
1456,0,0,0,false
1457,0,0,0,false
1458,0,0,0,false
1459,0,0,0,false
1460,0,0,0,false
1461,0,0,0,false
1462,0,0,0,false
1463,0,0,0,false
1464,0,0,0,false
1465,0,0,0,false
1466,0,0,0,false
1467,0,0,0,false
1468,0,0,0,false
1469,0,0,0,false
1470,0,0,0,false
1471,0,0,0,false
1472,0,0,0,false
1473,0,0,0,false
1474,0,0,0,false
1475,0,0,0,false
1476,0,0,0,false
1477,0,0,0,false
1478,0,0,0,false
1479,0,0,0,false
1480,0,0,0,false
1481,0,0,0,false
1482,0,0,0,false
1483,0,0,0,false
1484,0,0,0,false
1485,0,0,0,false
1486,0,0,0,false
1487,0,0,0,false
1488,0,0,0,false
1489,0,0,0,false
1490,0,0,0,false
1491,0,0,0,false
1492,0,0,0,false
1493,0,0,0,false
1494,0,0,0,false
1495,0,0,0,false
1496,0,0,0,false
1497,0,0,0,false
1498,0,0,0,false
1499,0,0,0,false
1500,0,0,0,false
1501,0,0,0,false
1502,0,0,0,false
1503,0,0,0,false
1504,0,0,0,false
1505,0,0,0,false
1506,0,0,0,false
1507,0,0,0,false
1508,0,0,0,false
1509,0,0,0,false
1510,0,0,0,false
1511,0,0,0,false
1512,0,0,0,false
1513,0,0,0,false
1514,0,0,0,false
1515,0,0,0,false
1516,0,0,0,false
1517,0,0,0,false
1518,0,0,0,false
1519,0,0,0,false
1520,0,0,0,false
1521,0,0,0,false
1522,0,0,0,false
1523,0,0,0,false
1524,0,0,0,false
1525,0,0,0,false
1526,0,0,0,false
1527,0,0,0,false
1528,0,0,0,false
1529,0,0,0,false
1530,0,0,0,false
1531,0,0,0,false
1532,0,0,0,false
1533,0,0,0,false
1534,0,0,0,false
1535,0,0,0,false
1536,0,0,0,false
1537,0,0,0,false
1538,0,0,0,false
1539,0,0,0,false
1540,0,0,0,false
1541,0,0,0,false
1542,0,0,0,false
1543,0,0,0,false
1544,0,0,0,false
1545,0,0,0,false
1546,0,0,0,false
1547,0,0,0,false
1548,0,0,0,false
1549,0,0,0,false
1550,0,0,0,false
1551,0,0,0,false
1552,0,0,0,false
1553,0,0,0,false
1554,0,0,0,false
1555,0,0,0,false
1556,0,0,0,false
1557,0,0,0,false
1558,0,0,0,false
1559,0,0,0,false
1560,0,0,0,false
1561,0,0,0,false
1562,0,0,0,false
1563,0,0,0,false
1564,0,0,0,false
1565,0,0,0,false
1566,0,0,0,false
1567,0,0,0,false
1568,0,0,0,false
1569,0,0,0,false
1570,0,0,0,false
1571,0,0,0,false
1572,0,0,0,false
1573,0,0,0,false
1574,0,0,0,false
1575,0,0,0,false
1576,0,0,0,false
1577,0,0,0,false
1578,0,0,0,false
1579,0,0,0,false
1580,0,0,0,false
1581,0,0,0,false
1582,0,0,0,false
1583,0,0,0,false
1584,0,0,0,false
1585,0,0,0,false
1586,0,0,0,false
1587,0,0,0,false
1588,0,0,0,false
1589,0,0,0,false
1590,0,0,0,false
1591,0,0,0,false
1592,0,0,0,false
1593,0,0,0,false
1594,0,0,0,false
1595,0,0,0,false
1596,0,0,0,false
1597,0,0,0,false
1598,0,0,0,false
1599,0,0,0,false
1600,0,0,0,false
1601,0,0,0,false
1602,0,0,0,false
1603,0,0,0,false
1604,0,0,0,false
1605,0,0,0,false
1606,0,0,0,false
1607,0,0,0,false
1608,0,0,0,false
1609,0,0,0,false
1610,0,0,0,false
1611,0,0,0,false
1612,0,0,0,false
1613,0,0,0,false
1614,0,0,0,false
1615,0,0,0,false
1616,0,0,0,false
1617,0,0,0,false
1618,0,0,0,false
1619,0,0,0,false
1620,0,0,0,false
1621,0,0,0,false
1622,0,0,0,false
1623,0,0,0,false
1624,0,0,0,false
1625,0,0,0,false
1626,0,0,0,false
1627,0,0,0,false
1628,0,0,0,false
1629,0,0,0,false
1630,0,0,0,false
1631,0,0,0,false
1632,0,0,0,false
1633,0,0,0,false
1634,0,0,0,false
1635,0,0,0,false
1636,0,0,0,false
1637,0,0,0,false
1638,0,0,0,false
1639,0,0,0,false
1640,0,0,0,false
1641,0,0,0,false
1642,0,0,0,false
1643,0,0,0,false
1644,0,0,0,false
1645,0,0,0,false
1646,0,0,0,false
1647,0,0,0,false
1648,0,0,0,false
1649,0,0,0,false
1650,0,0,0,false
1651,0,0,0,false
1652,0,0,0,false
1653,0,0,0,false
1654,0,0,0,false
1655,0,0,0,false
1656,0,0,0,false
1657,0,0,0,false
